data,horario,tbs,umidade,globo,itgu,itu,orvalho
2021-03-01,07:30:00,30.170000000000002,67.519999999999996,32,81.957634084881988,81.25,23.493428013561104
2021-03-01,07:40:00,31.52,61.969999999999999,33,82.905828181613742,82.299999999999997,23.349522726704855
2021-03-01,07:50:00,30.41,65.379999999999995,33,82.847627587278453,81.269999999999996,23.187854409106826
2021-03-01,08:00:00,28.609999999999999,71.840000000000003,30.5,80.290634619082653,79.549999999999997,23.029540608562922
2021-03-01,08:10:00,27.66,73.409999999999997,28.5,78.090431822534413,78.299999999999997,22.473421729262277
2021-03-01,08:20:00,29.829999999999998,65.599999999999994,30,79.66963192920457,80.459999999999994,22.693422025568243
2021-03-01,08:30:00,31.550000000000001,59.590000000000003,34,83.682951317998501,81.950000000000003,22.730420327773622
2021-03-01,08:40:00,31.210000000000001,57.859999999999999,34,83.394130782364314,81.180000000000007,21.928141062123107
2021-03-01,08:50:00,31.300000000000001,58.700000000000003,33.5,83.009549611415196,81.450000000000003,22.24874892059778
2021-03-01,09:00:00,32.439999999999998,53.630000000000003,35,84.357687454488428,82.129999999999995,21.826909595801162
2021-03-01,09:10:00,32.75,54.079999999999998,35.5,85.010247045926377,82.629999999999995,22.250686238684359
2021-03-01,09:20:00,33.340000000000003,49.899999999999999,37.5,86.73137359307384,82.640000000000001,21.476037758538421
2021-03-01,09:30:00,34.240000000000002,46.259999999999998,38.5,87.582031923336245,83.099999999999994,21.061199787045108
2021-03-01,09:40:00,33.310000000000002,47.340000000000003,37.5,86.412860318847663,82.120000000000005,20.591278663465712
2021-03-01,09:50:00,32.93,49.560000000000002,36,85.056092513127453,82.049999999999997,20.989145869798456
2021-03-01,10:00:00,33.990000000000002,45.75,37.5,86.435552220838957,82.680000000000007,20.65431172455267
2021-03-01,10:10:00,32.909999999999997,48.689999999999998,36.5,85.445870200993355,81.859999999999999,20.682972780537106
2021-03-01,10:20:00,33.789999999999999,47.890000000000001,35,84.13785028463046,82.840000000000003,21.216250790640174
2021-03-01,10:30:00,33.850000000000001,46.289999999999999,37.5,86.458442564203509,82.609999999999999,20.717896011676405
2021-03-01,10:40:00,34.549999999999997,44.189999999999998,38.5,87.415104647582851,83.079999999999998,20.597512909952357
2021-03-01,10:50:00,35.119999999999997,41.479999999999997,40,88.730496060465029,83.239999999999995,20.084711279069523
2021-03-01,11:00:00,34.590000000000003,43.159999999999997,39,87.79049181450462,82.920000000000002,20.251366151401729
2021-03-01,11:10:00,35.090000000000003,42.130000000000003,38.5,87.311371697661968,83.329999999999998,20.309365826838814
2021-03-01,11:20:00,36.560000000000002,40.520000000000003,38,87.05685362762415,84.780000000000001,20.991260076733724
2021-03-01,11:30:00,36.859999999999999,40.619999999999997,40.5,89.667627995795058,85.170000000000002,21.298966654986277
2021-03-01,11:40:00,35.530000000000001,40.280000000000001,41,89.691579751945824,83.489999999999995,19.976610422071719
2021-03-01,11:50:00,37.310000000000002,37.280000000000001,41,89.809362299464254,84.959999999999994,20.30378416517847
2021-03-01,12:00:00,36.950000000000003,40.810000000000002,39.5,88.723953865302846,85.319999999999993,21.455427403619026
2021-03-01,12:10:00,37.880000000000003,37.210000000000001,41,89.979405331614998,85.609999999999999,20.776125921152776
2021-03-01,12:20:00,35.490000000000002,41.719999999999999,39,87.883342470799164,83.739999999999995,20.509284641108803
2021-03-01,12:30:00,33.420000000000002,51.68,35.5,84.964419158674346,83.069999999999993,22.123386551873192
2021-03-01,12:40:00,31.010000000000002,62.149999999999999,34.5,84.250221946262315,81.620000000000005,22.917283184061965
2021-03-01,12:50:00,33.990000000000002,51.579999999999998,35,84.641687192611869,83.810000000000002,22.615797757255187
2021-03-01,13:00:00,34.780000000000001,46.380000000000003,37,86.273620562653292,83.810000000000002,21.593390451814727
2021-03-01,13:10:00,36.630000000000003,41.450000000000003,38.5,87.712522634175713,85.079999999999998,21.423673983821438
2021-03-01,13:20:00,36.469999999999999,40.149999999999999,40,88.974279989499934,84.599999999999994,20.76188885972206
2021-03-01,13:30:00,33.939999999999998,50.049999999999997,40,89.446935473150234,83.450000000000003,22.074820758750654
2021-03-01,13:40:00,31.690000000000001,56.960000000000001,35,84.462698405172034,81.689999999999998,22.118606681033423
2021-03-01,13:50:00,33.770000000000003,49.810000000000002,36.5,85.862513618018596,83.180000000000007,21.840315605607184
2021-03-01,14:00:00,32.560000000000002,52.009999999999998,35.5,84.716970531093324,82,21.436029253036999
2021-03-01,14:10:00,33.140000000000001,49.119999999999997,34.5,83.572995887755837,82.230000000000004,21.036099688210633
